ssthresh,bytesInFlight,cWndAtTheEnd,TimeSpentInRecovery,,,,
2000,2000,1000,0.423923,,,,
2000,1000,1000,0.766751,,,,
2000,1000,2000,0.20119,,,,
2000,1000,0,0.86298,,,,
2000,1000,1000,0.186827,,,,
2000,1000,1000,0.156921,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.68145,,,,
2000,1000,2000,0.02995,,,,
2000,0,2000,0.014057,,,,
5000,10000,5000,6.25612,,,,
2000,2000,0,3.86786,,,,
2000,2000,1000,0.871642,,,,
2000,1000,1000,0.195712,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.042063,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.473045,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.935107,,,,
2000,1000,0,0.417792,,,,
2000,1000,2000,0.009943,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.203429,,,,
2000,2000,2000,0.234234,,,,
2000,1000,1000,0.208864,,,,
5500,11000,5000,0.225664,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.417792,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.46454,,,,
2000,1000,0,0.417792,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.208864,,,,
2000,0,2000,0.029781,,,,
2000,0,2000,0.075918,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.36844,,,,
2000,1000,1000,0.168559,,,,
2000,1000,1000,0.164378,,,,
2000,1000,1000,0.130437,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.100173,,,,
2000,0,2000,0.108103,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.9512,,,,
2000,0,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.065464,,,,
2000,1000,1000,0.208864,,,,
2000,0,0,0.217296,,,,
5500,11000,3000,0.267952,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.098224,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.076616,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.336039,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.061904,,,,
2000,2000,0,0.417792,,,,
2000,0,2000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,1000,1000,0.320468,,,,
2000,2000,1000,0.208864,,,,
5500,11000,0,0.863735,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.164079,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.454107,,,,
2000,0,2000,0.036748,,,,
2000,1000,1000,0.390982,,,,
2000,1000,2000,0.168974,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.05419,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.487097,,,,
2000,1000,0,0.417792,,,,
2000,0,2000,0.100746,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.095865,,,,
2000,1000,1000,0.406675,,,,
2000,2000,2000,0.389339,,,,
2000,2000,2000,0.14757,,,,
2000,2000,1000,0.854283,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.162819,,,,
2000,2000,2000,0.182273,,,,
2000,1000,0,0.417792,,,,
2000,2000,1000,0.425519,,,,
2000,2000,2000,0.013685,,,,
2000,0,2000,0.037078,,,,
2000,2000,2000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,2000,1000,0.187266,,,,
2000,1000,2000,0.336157,,,,
2000,1000,1000,0.105587,,,,
2000,1000,1000,0.038992,,,,
2000,0,2000,0.020459,,,,
2000,1000,2000,0.194056,,,,
2000,2000,0,0.885398,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.42368,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.478239,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.193737,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.110029,,,,
2000,2000,1000,0.485955,,,,
2000,1000,1000,0.010502,,,,
2000,1000,1000,0.208864,,,,
2000,0,1000,0.321434,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.954859,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.208864,,,,
2000,1000,1000,0.085582,,,,
2000,1000,1000,0.047934,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,1000,2000,0.250714,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.246905,,,,
2000,2000,1000,0.813035,,,,
2000,1000,1000,0.572483,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.101379,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.067006,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.349398,,,,
2000,2000,0,0.417792,,,,
2000,0,2000,0.208864,,,,
2000,1000,2000,0.202336,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.030125,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.032962,,,,
2000,2000,0,0.929176,,,,
2000,1000,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
5000,10000,4000,0.465484,,,,
2000,1000,2000,0.132572,,,,
2000,2000,1000,0.206645,,,,
2000,0,2000,0.011675,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.25645,,,,
2000,1000,0,0.417792,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.167336,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.022821,,,,
2000,0,2000,0.19434,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.116583,,,,
2000,2000,2000,0.081543,,,,
2000,1000,0,0.417792,,,,
2000,1000,2000,0.164505,,,,
2000,2000,1000,0.789959,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.370693,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.799572,,,,
2000,0,2000,0.020812,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.028477,,,,
2000,2000,2000,0.904554,,,,
2000,1000,1000,0.423383,,,,
5000,10000,1000,0.532913,,,,
2000,1000,2000,0.340849,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.417792,,,,
2000,2000,1000,0.391106,,,,
2000,1000,1000,0.162312,,,,
2000,2000,2000,0.144037,,,,
2000,2000,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.152015,,,,
2000,1000,2000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.390233,,,,
2000,2000,1000,0.208864,,,,
5000,10000,4000,0.217296,,,,
2000,1000,2000,0.006781,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.293165,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.62672,,,,
2000,0,2000,0.035605,,,,
2000,1000,1000,0.716546,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.019005,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.21827,,,,
2000,1000,2000,0.208864,,,,
2000,2000,1000,0.815087,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.609296,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.46742,,,,
2000,2000,0,0.706689,,,,
2000,2000,2000,0.862126,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.02407,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.713078,,,,
2000,1000,1000,0.0597,,,,
2000,0,0,0.217296,,,,
2000,2000,2000,0.194552,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.907219,,,,
2000,1000,1000,0.172519,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.370641,,,,
5000,10000,1000,0.560833,,,,
2000,0,2000,0.095244,,,,
2000,2000,1000,0.454522,,,,
2000,2000,2000,0.207793,,,,
2000,1000,2000,0.066697,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.189536,,,,
2000,2000,0,0.663714,,,,
5500,11000,3000,0.276752,,,,
2000,1000,2000,0.48908,,,,
2000,2000,2000,0.329696,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.150161,,,,
2000,1000,1000,0.189386,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,1000,2000,0.044035,,,,
2000,1000,1000,0.311128,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.787127,,,,
2000,1000,0,0.417792,,,,
2000,0,2000,0.03163,,,,
2000,1000,2000,0.099059,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.895081,,,,
2000,1000,2000,0.177536,,,,
2000,2000,0,0.841259,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.087649,,,,
2000,0,2000,0.042784,,,,
5000,10000,3000,0.217296,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.418703,,,,
2000,2000,0,0.863716,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.174316,,,,
2000,0,2000,0.113063,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.085964,,,,
2000,1000,1000,0.020615,,,,
2000,1000,1000,0.129512,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.049015,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.151996,,,,
2000,2000,1000,0.24473,,,,
2000,0,2000,0.0067,,,,
2000,1000,2000,0.0662,,,,
5500,11000,1000,0.672279,,,,
2000,1000,2000,0.114884,,,,
2000,1000,2000,0.179538,,,,
2000,0,2000,0.028529,,,,
2000,2000,0,0.417792,,,,
2000,0,2000,0.174417,,,,
2000,2000,2000,0.13507,,,,
2000,0,2000,0.058587,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.20049,,,,
2000,0,2000,0.208864,,,,
2000,0,0,0.217296,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.193075,,,,
2000,2000,1000,0.11445,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.461375,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.473016,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.892938,,,,
2000,2000,2000,0.067294,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.080577,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.030812,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.0916,,,,
2000,2000,1000,0.880033,,,,
2000,2000,1000,0.30895,,,,
2000,1000,1000,0.328624,,,,
2000,1000,2000,0.232818,,,,
2000,1000,2000,0.160641,,,,
2000,1000,2000,0.064953,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
12000,11000,1000,0.662387,,,,
2000,2000,1000,0.183469,,,,
2000,1000,2000,0.121088,,,,
2000,1000,1000,0.765808,,,,
2000,1000,1000,0.402773,,,,
2000,1000,2000,0.208864,,,,
2000,0,2000,0.052103,,,,
2000,1000,1000,0.881167,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.152289,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.123078,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.003287,,,,
2000,0,2000,0.173678,,,,
2000,1000,1000,0.898722,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.329874,,,,
2000,1000,1000,0.042615,,,,
2000,1000,0,0.417792,,,,
2000,2000,1000,0.880954,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.94024,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.917001,,,,
2000,0,2000,0.020418,,,,
2000,1000,1000,0.055911,,,,
2000,0,2000,0.103,,,,
2000,2000,1000,0.903428,,,,
2000,2000,1000,0.510095,,,,
2000,2000,1000,0.390145,,,,
2000,0,2000,0.085428,,,,
2000,1000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.133092,,,,
2000,0,2000,0.025736,,,,
2000,2000,2000,0.217296,,,,
2000,2000,0,0.417792,,,,
2000,1000,1000,0.845122,,,,
2000,2000,2000,0.162884,,,,
2000,1000,2000,0.047275,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.069251,,,,
2000,2000,2000,0.208864,,,,
2000,0,2000,0.041966,,,,
2000,0,2000,0.186643,,,,
2000,0,2000,0.208864,,,,
2000,2000,0,0.626784,,,,
5000,10000,4000,0.225728,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.176226,,,,
2000,1000,1000,0.132639,,,,
2000,1000,1000,0.132639,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.016568,,,,
2000,0,2000,0.013805,,,,
2000,1000,1000,0.301759,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.25662,,,,
2000,2000,1000,0.427658,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.208864,,,,
2000,0,2000,0.104515,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,0,0.924246,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.107727,,,,
2000,0,2000,0.099009,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.100018,,,,
5500,11000,3000,0.350272,,,,
2000,2000,2000,0.185149,,,,
2000,1000,2000,0.153631,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.196617,,,,
2000,2000,1000,0.833182,,,,
2000,0,2000,0.081149,,,,
2000,1000,0,0.417792,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.828062,,,,
5500,11000,0,0.677421,,,,
2000,1000,1000,0.751881,,,,
2000,1000,1000,0.200509,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.796159,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.866232,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.058706,,,,
2000,1000,1000,0.268083,,,,
2000,2000,2000,0.217296,,,,
2000,1000,1000,0.118767,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.286906,,,,
2000,1000,2000,0.069418,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.025127,,,,
2000,2000,1000,0.245472,,,,
2000,0,2000,0.025228,,,,
2000,1000,0,0.802243,,,,
2000,1000,2000,0.064989,,,,
2000,2000,1000,0.757175,,,,
2000,1000,1000,0.122023,,,,
2000,1000,2000,0.105078,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.829819,,,,
2000,2000,1000,0.403866,,,,
2000,1000,0,0.859225,,,,
2000,1000,1000,0.082055,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.02237,,,,
2000,2000,1000,0.300252,,,,
2000,1000,2000,0.033358,,,,
2000,2000,0,0.417792,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.550452,,,,
2000,2000,1000,0.446371,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.937455,,,,
2000,1000,1000,0.065997,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.187227,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.137755,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.084105,,,,
2000,1000,1000,0.215104,,,,
2000,1000,1000,0.850256,,,,
5000,10000,1000,0.417792,,,,
2000,1000,1000,0.204871,,,,
2000,0,2000,0.077781,,,,
2000,0,0,0.208864,,,,
2000,2000,2000,0.217296,,,,
2000,0,2000,0.061388,,,,
2000,1000,1000,0.330497,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.188661,,,,
5000,10000,3000,0.301808,,,,
2000,2000,2000,0.126819,,,,
2000,2000,2000,0.185179,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.165345,,,,
2000,0,2000,0.019921,,,,
2000,0,2000,0.039126,,,,
2000,0,2000,0.092917,,,,
2000,1000,1000,0.386329,,,,
2000,1000,0,0.956556,,,,
2000,0,2000,0.064506,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.134136,,,,
2000,2000,0,0.417792,,,,
2000,2000,1000,0.550627,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.445384,,,,
2000,2000,1000,0.226933,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.081473,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,0,0,0.217296,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.208864,,,,
2000,2000,1000,0.299427,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.672208,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.037333,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
6000,12000,1000,0.318544,,,,
2000,2000,1000,0.208864,,,,
2000,0,2000,0.099501,,,,
2000,2000,0,0.9118,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.202661,,,,
5000,10000,5000,0.225664,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,1.44988,,,,
2000,1000,1000,0.968742,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.45358,,,,
2000,2000,2000,0.918712,,,,
2000,2000,1000,0.937532,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.162172,,,,
2000,2000,0,0.800308,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.042851,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,2000,0,0.728958,,,,
2000,1000,2000,0.075272,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.072666,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.426281,,,,
2000,2000,1000,0.208864,,,,
5000,10000,0,0.417792,,,,
2000,2000,1000,0.25871,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.798788,,,,
2000,2000,2000,0.174806,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,1000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,2000,2000,0.208864,,,,
2000,1000,2000,0.190434,,,,
2000,1000,1000,0.173035,,,,
2000,2000,1000,0.172295,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.02015,,,,
2000,1000,1000,0.22071,,,,
2000,1000,1000,0.202939,,,,
2000,1000,1000,0.048524,,,,
2000,2000,0,0.417792,,,,
2000,0,2000,0.049102,,,,
2000,1000,2000,0.179286,,,,
2000,1000,2000,0.220433,,,,
2000,2000,1000,0.453628,,,,
2000,2000,1000,0.208864,,,,
5500,11000,2000,0.559264,,,,
2000,0,2000,0.417296,,,,
2000,2000,2000,0.217296,,,,
2000,0,0,2.15331,,,,
2000,1000,1000,1.8651,,,,
2000,0,0,0.217296,,,,
2000,0,2000,0.177333,,,,
2000,2000,1000,0.328911,,,,
2000,2000,1000,0.976782,,,,
2000,0,2000,0.132638,,,,
2000,1000,1000,0.208864,,,,
2000,0,2000,0.208864,,,,
2000,2000,2000,0.098995,,,,
2000,2000,1000,0.496878,,,,
2000,2000,1000,0.208864,,,,
2000,1000,1000,0.208864,,,,
2000,1000,0,0.417792,,,,
2000,1000,2000,0.158486,,,,
2000,1000,2000,0.090005,,,,
5000,10000,1000,0.526982,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.312788,,,,
2000,1000,2000,0.052082,,,,
2000,0,2000,0.02254,,,,
2000,2000,0,0.921174,,,,
2000,2000,1000,0.208864,,,,
2000,2000,1000,0.749039,,,,
2000,2000,1000,0.164501,,,,
2000,1000,1000,0.208864,,,,
2000,1000,2000,0.459991,,,,
2000,2000,2000,0.015897,,,,
2000,2000,1000,0.208864,,,,
2000,2000,2000,0.176592,,,,
2000,2000,2000,0.082469,,,,
2000,2000,0,0.847759,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.208864,,,,
2000,1000,2000,0.159574,,,,
2000,1000,1000,0.208864,,,,
2000,2000,1000,0.326557,,,,
2000,1000,2000,0.093898,,,,
2000,2000,2000,0.410642,,,,
